experimentId,scenarioSet,scenarioId,manifestSha256,layout,envFactor,metric,interference,relayCap,run,seedBase,ns3Run,nNodes,spacingM,signalLossPerMDbm,backgroundNoiseDbm,interferenceDb,mobility,mobilityBoxFrac,mobilitySpeedMin,mobilitySpeedMax,mobilityPauseMin,mobilityPauseMax,mobilityWarmupS,emaAlpha,discoveryWindowS,discoveryTimeoutS,macMaxRetries,ackTimeoutS,bitrateBps,radioOverheadS,useNrf52840Energy,hfxoCrystal,boundEq17ToRMax,pingPayloadBytes,atpcMode,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,0,42,1,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,42.8151,10,74,116,0.357776,0.357776,21.8997,0.581219,2.38599,2.58221,14.6504
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,1,42,2,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,49.6013,16,79,111,0.357776,0.357776,23.6697,0.959288,2.39638,2.44796,19.4124
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,2,42,3,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,46.5902,13,76,114,0.357776,0.357776,23.0107,0.896528,2.35089,2.46022,17.1563
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,3,42,4,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,46.1319,11,77,113,0.357776,0.357776,22.8035,0.76669,2.24296,2.70527,16.8979
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,4,42,5,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,51.2203,18,80,110,0.357776,0.357776,24.1028,0.97363,2.4077,2.48888,20.5317
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,5,42,6,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,53.283,19,92,98,0.357776,0.357776,26.2683,1.0834,2.29398,2.11766,20.8041
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,6,42,7,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,47.9089,17,81,109,0.357776,0.357776,23.6321,0.907362,2.31319,2.34163,17.9992
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,7,42,8,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,49.009,13,77,113,0.357776,0.357776,22.9542,1.02253,2.38455,2.36164,19.5705
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,8,42,9,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,48.3585,19,78,112,0.357776,0.357776,23.8015,0.981766,2.39897,2.11599,18.3447
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,9,42,10,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,49.6476,16,78,112,0.357776,0.357776,23.3684,1.00251,2.45914,2.49826,19.6037
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,10,42,11,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,51.6906,21,83,107,0.357776,0.357776,24.7054,1.06125,2.4127,2.35714,20.4386
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,11,42,12,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,50.0513,19,85,105,0.357776,0.357776,24.5736,0.964486,2.19734,2.56599,19.0344
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,radioOverheadS__0p0002__hopcount,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,hopcount,1,3,12,42,13,20,15,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0002,0,none,0,100,with-feedback,51.0325,23,79,111,0.357776,0.357776,23.9898,0.995341,2.67409,2.22217,20.4355
