experimentId,scenarioSet,scenarioId,manifestSha256,layout,envFactor,metric,interference,relayCap,run,seedBase,ns3Run,nNodes,spacingM,signalLossPerMDbm,backgroundNoiseDbm,interferenceDb,mobility,mobilityBoxFrac,mobilitySpeedMin,mobilitySpeedMax,mobilityPauseMin,mobilityPauseMax,mobilityWarmupS,emaAlpha,discoveryWindowS,discoveryTimeoutS,macMaxRetries,ackTimeoutS,bitrateBps,radioOverheadS,useNrf52840Energy,hfxoCrystal,boundEq17ToRMax,pingPayloadBytes,atpcMode,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,0,42,1,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,52.235,22,94,96,0.309688,0.309688,21.7271,0.917936,2.59235,2.64966,23.7286
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,1,42,2,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.522,14,86,104,0.309688,0.309688,20.2927,0.710812,2.6544,2.85366,19.3911
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,2,42,3,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.9141,17,93,97,0.309688,0.309688,21.6945,0.894399,2.38111,2.25442,19.0703
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,3,42,4,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.9526,19,91,99,0.309688,0.309688,20.8795,0.781423,2.57937,2.45312,19.6398
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,4,42,5,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.03,14,89,101,0.309688,0.309688,20.7002,0.757886,2.56382,2.55183,18.8369
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,5,42,6,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,45.6604,12,83,107,0.309688,0.309688,18.8584,0.60725,2.73843,2.99058,19.8464
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,6,42,7,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.4892,16,87,103,0.309688,0.309688,20.1623,0.691983,2.6584,2.69603,19.6611
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,7,42,8,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,48.7362,16,84,106,0.309688,0.309688,20.0971,0.748471,2.67025,2.78404,21.8169
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,8,42,9,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,49.9244,19,89,101,0.309688,0.309688,21.2381,0.85674,2.60177,2.70273,21.9057
LEO_V1_1_REQUALIFICATION_20260920,ofat_comparative,spacingM__20p0__lqi,f36d0510e3dbb0d3c9adffa565c74ad2c5026b77fa1cf04b411ba46f49f4c520,triangle,2.5,lqi,1,3,9,42,10,20,20,-64,-116,15,none,0.3,0.5,2,0,2,0,0.2,0.15,1,4,0.05,1e+06,0.0001,0,none,0,100,with-feedback,46.1026,13,86,104,0.309688,0.309688,19.7874,0.720227,2.6537,2.622,19.6999
