layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
around,2.25,lqi-literal,0,13,8.51614,0,0,190,0.255303,0.258043,4.81733,0.0904888,0.99947,1.09737,0.998125
around,2.25,lqi-literal,0,14,8.59864,0,0,190,0.253111,0.254207,4.82391,0.0847789,1.02954,1.17199,0.981101
around,2.25,lqi-literal,0,15,8.59035,0,0,190,0.258043,0.253111,4.80583,0.0837262,1.00541,1.15887,1.02536
around,2.25,lqi-literal,0,16,8.68736,0,0,190,0.252563,0.254755,4.83103,0.0761073,1.06723,1.21582,0.989854
around,2.25,lqi-literal,0,17,8.55897,0,0,190,0.252015,0.252563,4.82884,0.0835706,1.06969,1.12182,0.950469
around,2.25,lqi-literal,0,18,8.83619,0,0,190,0.253659,0.256399,4.80089,0.0819415,1.09863,1.28914,1.05553
around,2.25,lqi-literal,0,19,8.85406,0,0,190,0.250371,0.255303,4.83377,0.0813272,1.15098,1.22515,1.05716
around,2.5,hopcount,0,0,9.47462,0,0,190,0.247631,0.248179,4.70993,0.0841186,1.44058,1.50477,1.23941
around,2.5,hopcount,0,1,9.83637,0,0,190,0.248727,0.250371,4.72308,0.0841186,1.54901,1.6328,1.34827
around,2.5,hopcount,0,2,9.13572,0,0,190,0.249275,0.249823,4.73513,0.0835706,1.33179,1.35051,1.13562
around,2.5,hopcount,0,3,9.95039,0,0,190,0.247631,0.252563,4.72363,0.0831716,1.56269,1.67771,1.40299
around,2.5,hopcount,0,4,9.92532,0,0,190,0.250919,0.252015,4.73842,0.0795649,1.57276,1.69258,1.33906
around,2.5,hopcount,0,5,9.8023,0,0,190,0.246535,0.247631,4.73294,0.0829752,1.51998,1.60813,1.3641
around,2.5,hopcount,0,6,9.76508,0,0,190,0.251467,0.250371,4.73185,0.0801129,1.52248,1.60377,1.32503
around,2.5,hopcount,0,7,9.59819,0,0,190,0.249275,0.244891,4.73513,0.0795649,1.45647,1.57273,1.26013
around,2.5,hopcount,0,8,10.0671,0,0,190,0.244891,0.250371,4.72911,0.0761073,1.65454,1.72547,1.38662
around,2.5,hopcount,0,9,10.0172,0,0,190,0.245439,0.251467,4.71047,0.0761073,1.59668,1.76851,1.36854
around,2.5,hopcount,0,10,9.92638,0,0,190,0.248727,0.247083,4.71924,0.0824368,1.58459,1.64123,1.40306
around,2.5,hopcount,0,11,9.38266,0,0,190,0.243795,0.250919,4.72363,0.0761073,1.40633,1.46654,1.21534
around,2.5,hopcount,0,12,9.94794,0,0,190,0.253111,0.243247,4.72691,0.0870328,1.58209,1.66467,1.39087
around,2.5,hopcount,0,13,9.63932,0,0,190,0.249823,0.252015,4.72527,0.0870282,1.46704,1.55079,1.30736
around,2.5,hopcount,0,14,9.95886,0,0,190,0.249275,0.247083,4.74335,0.0824893,1.50173,1.75147,1.38346
around,2.5,hopcount,0,15,9.52644,0,0,190,0.252563,0.246535,4.71815,0.0831345,1.43962,1.49746,1.28898
around,2.5,hopcount,0,16,10.2041,0,0,190,0.245439,0.245439,4.72911,0.0761073,1.71158,1.78084,1.4156
around,2.5,hopcount,0,17,9.88721,0,0,190,0.248179,0.245987,4.74335,0.0795649,1.57279,1.658,1.33934
around,2.5,hopcount,0,18,10.2557,0,0,190,0.248727,0.245987,4.70225,0.0791899,1.66411,1.84967,1.46578
around,2.5,hopcount,0,19,10.2327,0,0,190,0.247631,0.249823,4.74664,0.0790445,1.65575,1.77541,1.47835
around,2.5,lqi,0,0,9.47462,0,0,190,0.247631,0.248179,4.70993,0.0841186,1.44058,1.50477,1.23941
around,2.5,lqi,0,1,9.83637,0,0,190,0.248727,0.250371,4.72308,0.0841186,1.54901,1.6328,1.34827
around,2.5,lqi,0,2,9.13572,0,0,190,0.249275,0.249823,4.73513,0.0835706,1.33179,1.35051,1.13562
around,2.5,lqi,0,3,9.87133,0,0,190,0.247631,0.252563,4.72363,0.0830639,1.54375,1.63831,1.38238
around,2.5,lqi,0,4,9.92532,0,0,190,0.250919,0.252015,4.73842,0.0795649,1.57276,1.69258,1.33906
around,2.5,lqi,0,5,9.81344,0,0,190,0.246535,0.247631,4.73294,0.0830623,1.52621,1.61785,1.3592
