layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
one-side,2.5,hopcount,0,0,14.9222,13,13,177,0.209819,0.224067,7.08192,0.295725,2.59023,2.49578,2.02464
one-side,2.5,hopcount,0,1,12.7736,2,2,188,0.232287,0.229547,4.79474,0.205387,2.65529,2.51306,2.14328
one-side,2.5,hopcount,0,2,12.5286,3,3,187,0.216395,0.209271,4.8133,0.234405,2.40082,2.50008,2.15434
one-side,2.5,hopcount,0,3,14.312,10,17,173,0.231739,0.222971,6.51056,0.291053,2.58532,2.52417,1.94623
one-side,2.5,hopcount,0,4,15.5331,15,14,176,0.228451,0.229547,7.80406,0.314869,2.13943,2.8079,2.00884
one-side,2.5,hopcount,0,5,11.3248,2,1,189,0.239959,0.230643,4.86378,0.0850974,2.01484,2.31896,1.57148
one-side,2.5,hopcount,0,6,12.9225,3,3,187,0.237767,0.235575,5.20567,0.144373,2.35824,2.74898,1.99186
one-side,2.5,hopcount,0,7,12.3422,1,1,189,0.221327,0.221327,4.46765,0.111839,2.39279,3.16269,1.76453
one-side,2.5,hopcount,0,8,11.7406,1,1,189,0.230643,0.235027,4.63314,0.131138,2.04478,2.64735,1.8185
one-side,2.5,hopcount,0,9,9.75176,0,0,190,0.214751,0.216943,4.09178,0.0801129,1.84581,1.85677,1.44559
one-side,2.5,hopcount,0,10,14.0347,6,6,184,0.212011,0.212559,5.45701,0.254396,2.54277,3.11971,2.23625
one-side,2.5,hopcount,0,11,12.2347,7,15,175,0.227903,0.228999,5.96385,0.161193,1.8887,2.21748,1.54659
one-side,2.5,hopcount,0,12,11.5294,3,3,187,0.244343,0.245439,5.32294,0.106199,1.74447,2.23917,1.62681
one-side,2.5,hopcount,0,13,15.2097,14,14,176,0.218039,0.215299,7.2753,0.375357,2.60981,2.43944,2.07642
one-side,2.5,hopcount,0,14,11.4148,2,2,188,0.233383,0.229547,4.872,0.129601,1.93737,2.22563,1.78725
one-side,2.5,hopcount,0,15,12.94,8,8,182,0.214203,0.213107,5.92104,0.223309,1.97388,2.66698,1.72744
one-side,2.5,hopcount,0,16,11.614,6,30,160,0.231191,0.228451,5.76773,0.161955,1.65118,2.20492,1.36856
one-side,2.5,hopcount,0,17,10.9389,0,0,190,0.225163,0.236671,4.33729,0.0979492,2.09582,2.29785,1.64811
one-side,2.5,hopcount,0,18,12.476,5,21,169,0.242151,0.236671,5.66586,0.143191,2.50336,1.99982,1.68493
one-side,2.5,hopcount,0,19,12.9673,5,5,185,0.233383,0.232287,5.60503,0.155088,2.27012,2.61736,1.854
one-side,2.5,lqi,0,0,14.2355,7,7,183,0.209819,0.224067,5.74793,0.168892,2.57331,3.08543,2.22603
one-side,2.5,lqi,0,1,13.7435,6,14,176,0.232835,0.229547,5.73594,0.191994,2.59851,2.60322,2.15142
one-side,2.5,lqi,0,2,12.2678,3,2,188,0.216395,0.209271,4.80399,0.19524,2.55149,2.03531,2.25612
one-side,2.5,lqi,0,3,13.1217,5,13,177,0.231739,0.222971,5.41269,0.155244,2.65945,2.44764,1.99198
one-side,2.5,lqi,0,4,13.8127,8,16,174,0.228999,0.228999,6.21476,0.187972,2.41369,2.40858,2.12969
one-side,2.5,lqi,0,5,11.4981,2,1,189,0.239959,0.230643,4.8731,0.106195,1.98567,2.43815,1.62439
one-side,2.5,lqi,0,6,12.6673,2,1,189,0.237767,0.235575,4.97886,0.122579,2.39366,2.68843,2.01046
one-side,2.5,lqi,0,7,12.3257,3,3,187,0.221327,0.221327,4.92236,0.119891,2.21172,2.67704,1.95201
one-side,2.5,lqi,0,8,12.0842,1,1,189,0.230643,0.233931,4.63479,0.123079,2.23852,2.55282,2.07045
one-side,2.5,lqi,0,9,9.75176,0,0,190,0.214751,0.216943,4.09178,0.0801129,1.84581,1.85677,1.44559
one-side,2.5,lqi,0,10,12.4434,4,20,170,0.212011,0.213655,4.98422,0.185856,2.95874,1.82912,2.05976
one-side,2.5,lqi,0,11,12.0184,4,12,178,0.227903,0.228999,5.25109,0.139071,2.18223,2.22372,1.76538
one-side,2.5,lqi,0,12,11.3453,3,3,187,0.244343,0.245439,5.3202,0.103986,1.81961,2.02966,1.58204
one-side,2.5,lqi,0,13,14.2544,4,4,186,0.218039,0.216395,4.98093,0.169159,2.93485,3.34505,2.38995
one-side,2.5,lqi,0,14,13.8423,4,4,186,0.233383,0.229547,5.32891,0.149057,2.88682,2.7533,2.26132
one-side,2.5,lqi,0,15,12.1524,4,12,178,0.214203,0.213107,4.99572,0.149028,2.21001,2.44734,1.92297
one-side,2.5,lqi,0,16,12.4116,7,15,175,0.231191,0.228451,6.01262,0.153643,1.96279,2.14026,1.68267
one-side,2.5,lqi,0,17,11.5895,1,1,189,0.225163,0.236671,4.56793,0.110514,2.15857,2.39444,1.8962
one-side,2.5,lqi,0,18,12.8678,5,5,185,0.243247,0.233931,5.66915,0.167248,2.43539,2.09985,2.01899
one-side,2.5,lqi,0,19,11.9267,4,12,178,0.233383,0.232287,5.39467,0.147412,1.97425,2.25611,1.68863
one-side,2.5,leo,0,0,17.0481,12,12,178,0.209819,0.224067,8.47367,0.280085,2.66096,3.05724,2.14231
one-side,2.5,leo,0,1,12.6951,2,2,188,0.232287,0.229547,4.82138,0.193108,2.51277,2.49823,2.20778
one-side,2.5,leo,0,2,12.3578,3,3,187,0.216395,0.209271,4.95618,0.208762,2.21327,2.47851,2.07542
one-side,2.5,leo,0,3,14.978,5,5,185,0.231739,0.222971,5.73001,0.180303,2.81857,3.41027,2.38417
one-side,2.5,leo,0,4,15.6421,12,23,167,0.228451,0.229547,8.6871,0.271861,1.94858,2.50635,1.77022
one-side,2.5,leo,0,5,11.2915,2,1,189,0.239959,0.230643,4.91488,0.0844614,1.95122,2.30931,1.56098
one-side,2.5,leo,0,6,12.8684,2,2,188,0.237767,0.235575,5.0628,0.141456,2.46496,2.74161,1.98428
one-side,2.5,leo,0,7,12.7438,3,2,188,0.221327,0.221327,5.16742,0.125597,2.39272,2.82758,1.78788
one-side,2.5,leo,0,8,11.8013,2,7,183,0.230643,0.235027,4.98621,0.131142,2.20884,2.30764,1.70181
one-side,2.5,leo,0,9,9.75176,0,0,190,0.214751,0.216943,4.09178,0.0801129,1.84581,1.85677,1.44559
one-side,2.5,leo,0,10,14.1359,5,5,185,0.212011,0.212559,5.68981,0.238099,2.53235,2.97651,2.27451
one-side,2.5,leo,0,11,12.3705,8,24,166,0.227903,0.228999,6.70005,0.150708,1.70024,1.97399,1.38858
one-side,2.5,leo,0,12,11.6079,4,18,172,0.244343,0.245439,5.92672,0.12593,1.557,2.10594,1.4025
one-side,2.5,leo,0,13,15.0113,9,9,181,0.218039,0.215299,7.39078,0.282846,2.32882,2.70142,1.87406
one-side,2.5,leo,0,14,11.9644,2,2,188,0.233383,0.229547,4.99607,0.129759,2.01315,2.50235,1.86014
one-side,2.5,leo,0,15,13.86,8,14,176,0.214203,0.213107,6.652,0.186168,1.98509,2.83092,1.77855
one-side,2.5,leo,0,16,13.6776,13,35,155,0.231191,0.228451,8.41593,0.271203,1.56638,1.72785,1.2366
one-side,2.5,leo,0,17,10.9389,0,0,190,0.225163,0.236671,4.33729,0.0979492,2.09582,2.29785,1.64811
one-side,2.5,leo,0,18,13.7584,6,6,184,0.242151,0.236671,6.45943,0.170734,2.4824,2.41535,1.75169
one-side,2.5,leo,0,19,14.3675,7,6,184,0.233383,0.232287,6.7663,0.168732,2.27358,2.75375,1.93949
one-side,2.5,lqi-literal,0,0,14.9222,13,13,177,0.209819,0.224067,7.08192,0.295725,2.59023,2.49578,2.02464
one-side,2.5,lqi-literal,0,1,12.7736,2,2,188,0.232287,0.229547,4.79474,0.205387,2.65529,2.51306,2.14328
one-side,2.5,lqi-literal,0,2,12.5286,3,3,187,0.216395,0.209271,4.8133,0.234405,2.40082,2.50008,2.15434
one-side,2.5,lqi-literal,0,3,14.312,10,17,173,0.231739,0.222971,6.51056,0.291053,2.58532,2.52417,1.94623
one-side,2.5,lqi-literal,0,4,15.5331,15,14,176,0.228451,0.229547,7.80406,0.314869,2.13943,2.8079,2.00884
one-side,2.5,lqi-literal,0,5,11.3248,2,1,189,0.239959,0.230643,4.86378,0.0850974,2.01484,2.31896,1.57148
one-side,2.5,lqi-literal,0,6,12.9225,3,3,187,0.237767,0.235575,5.20567,0.144373,2.35824,2.74898,1.99186
one-side,2.5,lqi-literal,0,7,12.3422,1,1,189,0.221327,0.221327,4.46765,0.111839,2.39279,3.16269,1.76453
one-side,2.5,lqi-literal,0,8,11.7406,1,1,189,0.230643,0.235027,4.63314,0.131138,2.04478,2.64735,1.8185
one-side,2.5,lqi-literal,0,9,9.75176,0,0,190,0.214751,0.216943,4.09178,0.0801129,1.84581,1.85677,1.44559
one-side,2.5,lqi-literal,0,10,14.0347,6,6,184,0.212011,0.212559,5.45701,0.254396,2.54277,3.11971,2.23625
one-side,2.5,lqi-literal,0,11,12.2347,7,15,175,0.227903,0.228999,5.96385,0.161193,1.8887,2.21748,1.54659
one-side,2.5,lqi-literal,0,12,11.5294,3,3,187,0.244343,0.245439,5.32294,0.106199,1.74447,2.23917,1.62681
one-side,2.5,lqi-literal,0,13,15.2097,14,14,176,0.218039,0.215299,7.2753,0.375357,2.60981,2.43944,2.07642
one-side,2.5,lqi-literal,0,14,11.4148,2,2,188,0.233383,0.229547,4.872,0.129601,1.93737,2.22563,1.78725
one-side,2.5,lqi-literal,0,15,12.94,8,8,182,0.214203,0.213107,5.92104,0.223309,1.97388,2.66698,1.72744
one-side,2.5,lqi-literal,0,16,11.614,6,30,160,0.231191,0.228451,5.76773,0.161955,1.65118,2.20492,1.36856
one-side,2.5,lqi-literal,0,17,10.9389,0,0,190,0.225163,0.236671,4.33729,0.0979492,2.09582,2.29785,1.64811
one-side,2.5,lqi-literal,0,18,12.476,5,21,169,0.242151,0.236671,5.66586,0.143191,2.50336,1.99982,1.68493
one-side,2.5,lqi-literal,0,19,12.9673,5,5,185,0.233383,0.232287,5.60503,0.155088,2.27012,2.61736,1.854
one-side,2.625,hopcount,0,0,15.3383,16,24,166,0.192283,0.204339,7.05159,0.35782,2.66178,2.74069,2.12978
one-side,2.625,hopcount,0,1,13.9971,6,6,184,0.208723,0.205983,5.26466,0.238919,2.99244,2.68647,2.3999
one-side,2.625,hopcount,0,2,13.3101,6,6,184,0.192831,0.188447,4.92161,0.313321,2.53549,2.73908,2.41933
one-side,2.625,hopcount,0,3,15.1709,8,8,182,0.206531,0.199407,5.48264,0.209919,3.21144,3.44722,2.41374
one-side,2.625,hopcount,0,4,14.7625,14,22,168,0.210367,0.214203,6.93335,0.35789,2.50111,2.68385,1.8617
one-side,2.625,hopcount,0,5,12.4048,2,2,188,0.217491,0.215847,4.46155,0.100335,2.38127,3.3241,1.70419
one-side,2.625,hopcount,0,6,14.7659,6,5,185,0.223519,0.221875,5.48551,0.190966,2.99291,3.48488,2.16622
one-side,2.625,hopcount,0,7,14.6804,10,13,177,0.196119,0.200503,5.91981,0.19746,3.09281,2.95729,2.11639
one-side,2.625,hopcount,0,8,12.3199,4,4,186,0.216395,0.219135,4.94202,0.201442,2.40236,2.40864,1.92987
one-side,2.625,hopcount,0,9,10.4115,0,0,190,0.188447,0.189543,3.62379,0.101955,2.1425,2.44379,1.72152
one-side,2.625,hopcount,0,10,15.0826,11,19,171,0.186803,0.187351,5.97345,0.346167,3.14433,3.1727,2.07178
one-side,2.625,hopcount,0,11,15.2405,11,10,180,0.204887,0.209271,6.24361,0.28333,3.3329,2.96651,1.99994
one-side,2.625,hopcount,0,12,12.8574,9,11,179,0.232287,0.233383,6.28046,0.192729,1.96929,2.3262,1.6231
one-side,2.625,hopcount,0,13,16.1414,16,16,174,0.193927,0.193379,7.03899,0.39703,2.91851,3.29155,2.10802
one-side,2.625,hopcount,0,14,13.4116,4,4,186,0.219683,0.212559,5.03682,0.215862,3.16743,2.71323,1.846
one-side,2.625,hopcount,0,15,13.9013,7,11,179,0.196119,0.189543,5.09581,0.225451,2.63956,3.3912,2.16361
one-side,2.625,hopcount,0,16,12.2265,8,32,158,0.214751,0.213107,5.70403,0.237526,2.16741,2.00145,1.68821
one-side,2.625,hopcount,0,17,13.9042,11,18,172,0.207079,0.210915,6.30499,0.230593,2.40288,2.71532,1.83245
one-side,2.625,hopcount,0,18,13.4374,4,11,179,0.228999,0.219683,5.1382,0.205833,2.96935,2.65133,2.02402
one-side,2.625,hopcount,0,19,13.677,8,15,175,0.215847,0.218039,5.84267,0.221541,2.56539,2.68969,1.92384
one-side,2.625,lqi,0,0,14.9232,11,15,175,0.192283,0.204339,6.03537,0.270531,2.72092,3.23792,2.26183
one-side,2.625,lqi,0,1,14.6029,10,16,174,0.208175,0.208723,6.09024,0.257049,3.1067,2.49765,2.23438
one-side,2.625,lqi,0,2,13.4359,7,14,176,0.192831,0.188447,5.16267,0.257261,2.822,2.28327,2.52941
one-side,2.625,lqi,0,3,14.8222,10,17,173,0.207627,0.201051,5.88036,0.259866,3.40431,2.55745,2.31158
one-side,2.625,lqi,0,4,14.6217,13,28,162,0.209819,0.213655,6.73668,0.232903,2.75339,2.44827,2.02697
one-side,2.625,lqi,0,5,12.3331,2,1,189,0.217491,0.215847,4.46977,0.110786,2.33419,3.25799,1.72698
one-side,2.625,lqi,0,6,13.91,3,3,187,0.223519,0.221875,4.87523,0.132812,2.88965,3.35868,2.20819
one-side,2.625,lqi,0,7,12.7151,7,15,175,0.196119,0.200503,5.31063,0.17553,2.41703,2.49459,1.92072
one-side,2.625,lqi,0,8,13.5302,3,3,187,0.215847,0.220231,4.70809,0.175045,3.54749,2.44523,2.21827
one-side,2.625,lqi,0,9,10.1373,1,1,189,0.188447,0.189543,3.83745,0.0957435,1.91758,2.26721,1.64133
one-side,2.625,lqi,0,10,15.137,8,9,181,0.186803,0.186803,5.32152,0.282618,3.20067,3.25402,2.70461
one-side,2.625,lqi,0,11,13.5419,6,14,176,0.204887,0.209271,5.23726,0.171938,2.7422,2.91409,2.06228
one-side,2.625,lqi,0,12,12.5109,5,12,178,0.232287,0.233383,5.44666,0.136681,2.00594,2.69841,1.75751
one-side,2.625,lqi,0,13,15.6079,15,15,175,0.192831,0.192831,6.82862,0.304056,2.92308,2.77818,2.38827
one-side,2.625,lqi,0,14,14.5584,7,7,183,0.219683,0.212559,5.63888,0.194902,3.19961,2.89753,2.19523
one-side,2.625,lqi,0,15,13.5941,8,16,174,0.197763,0.190091,5.33961,0.215574,2.71376,2.69672,2.24055
one-side,2.625,lqi,0,16,14.3261,14,29,161,0.214751,0.213107,6.93061,0.241627,2.51905,2.20837,1.99862
one-side,2.625,lqi,0,17,13.0754,6,13,177,0.207079,0.210915,5.24658,0.161151,2.58488,2.75186,1.91294
one-side,2.625,lqi,0,18,14.7832,6,6,184,0.228999,0.220779,5.49701,0.208597,3.78622,2.50419,2.33746
one-side,2.625,lqi,0,19,13.6695,4,4,186,0.215847,0.218039,5.01545,0.156289,2.78116,3.07475,2.20796
one-side,2.625,leo,0,0,18.2669,16,17,173,0.192283,0.204339,9.21282,0.384991,3.10611,2.92639,2.23992
one-side,2.625,leo,0,1,13.8576,4,4,186,0.208723,0.205983,5.0833,0.225711,2.87839,2.78544,2.4701
one-side,2.625,leo,0,2,13.3915,7,22,168,0.192831,0.188447,5.76161,0.304299,2.40232,2.31274,2.22925
one-side,2.625,leo,0,3,15.4397,6,6,184,0.206531,0.199407,5.57167,0.208151,3.19283,3.58049,2.48059
one-side,2.625,leo,0,4,15.5374,11,27,163,0.210367,0.214203,7.7077,0.288034,2.33303,2.82635,1.95774
one-side,2.625,leo,0,5,12.112,2,8,182,0.217491,0.215847,4.62976,0.0930777,2.30972,3.02394,1.62217
one-side,2.625,leo,0,6,15.378,8,11,179,0.223519,0.221875,6.59325,0.210447,2.88859,3.2017,2.03859
one-side,2.625,leo,0,7,13.8542,9,28,162,0.196119,0.200503,6.45362,0.227057,2.29818,2.64138,1.83736
one-side,2.625,leo,0,8,13.0695,6,11,179,0.216395,0.219135,5.76372,0.208671,2.3849,2.38789,1.88873
one-side,2.625,leo,0,9,10.4115,0,0,190,0.188447,0.189543,3.62379,0.101955,2.1425,2.44379,1.72152
one-side,2.625,leo,0,10,15.9524,12,24,166,0.186803,0.187351,7.14395,0.341973,3.03499,2.92205,2.13531
one-side,2.625,leo,0,11,13.6323,6,23,167,0.204887,0.209271,5.76689,0.209278,3.10282,2.43947,1.6997
one-side,2.625,leo,0,12,13.2278,6,15,175,0.232287,0.233383,6.48159,0.165451,1.96293,2.53492,1.61719
one-side,2.625,leo,0,13,16.1811,10,10,180,0.193927,0.193379,6.60236,0.316274,3.05459,3.54004,2.28051
one-side,2.625,leo,0,14,13.7997,8,16,174,0.219683,0.212559,6.51129,0.245983,2.65041,2.22491,1.7349
one-side,2.625,leo,0,15,13.5621,8,20,170,0.196119,0.189543,5.94475,0.203148,2.44116,2.78155,1.80582
one-side,2.625,leo,0,16,13.8133,7,22,168,0.214751,0.213107,5.98227,0.214913,2.48862,2.67682,2.02286
one-side,2.625,leo,0,17,14.2096,9,23,167,0.207079,0.210915,6.71898,0.196666,2.37215,2.76117,1.74262
one-side,2.625,leo,0,18,15.2725,7,6,184,0.228999,0.219683,6.58228,0.234928,3.28702,2.58216,2.13744
one-side,2.625,leo,0,19,14.172,9,27,163,0.215847,0.218039,6.99316,0.243483,2.34741,2.47585,1.67824
one-side,2.625,lqi-literal,0,0,15.3383,16,24,166,0.192283,0.204339,7.05159,0.35782,2.66178,2.74069,2.12978
one-side,2.625,lqi-literal,0,1,13.9971,6,6,184,0.208723,0.205983,5.26466,0.238919,2.99244,2.68647,2.3999
one-side,2.625,lqi-literal,0,2,13.3101,6,6,184,0.192831,0.188447,4.92161,0.313321,2.53549,2.73908,2.41933
one-side,2.625,lqi-literal,0,3,15.1709,8,8,182,0.206531,0.199407,5.48264,0.209919,3.21144,3.44722,2.41374
one-side,2.625,lqi-literal,0,4,14.7625,14,22,168,0.210367,0.214203,6.93335,0.35789,2.50111,2.68385,1.8617
one-side,2.625,lqi-literal,0,5,12.4048,2,2,188,0.217491,0.215847,4.46155,0.100335,2.38127,3.3241,1.70419
one-side,2.625,lqi-literal,0,6,14.7659,6,5,185,0.223519,0.221875,5.48551,0.190966,2.99291,3.48488,2.16622
one-side,2.625,lqi-literal,0,7,14.6804,10,13,177,0.196119,0.200503,5.91981,0.19746,3.09281,2.95729,2.11639
one-side,2.625,lqi-literal,0,8,12.3199,4,4,186,0.216395,0.219135,4.94202,0.201442,2.40236,2.40864,1.92987
one-side,2.625,lqi-literal,0,9,10.4115,0,0,190,0.188447,0.189543,3.62379,0.101955,2.1425,2.44379,1.72152
one-side,2.625,lqi-literal,0,10,15.0826,11,19,171,0.186803,0.187351,5.97345,0.346167,3.14433,3.1727,2.07178
one-side,2.625,lqi-literal,0,11,15.2405,11,10,180,0.204887,0.209271,6.24361,0.28333,3.3329,2.96651,1.99994
one-side,2.625,lqi-literal,0,12,12.8574,9,11,179,0.232287,0.233383,6.28046,0.192729,1.96929,2.3262,1.6231
one-side,2.625,lqi-literal,0,13,16.1414,16,16,174,0.193927,0.193379,7.03899,0.39703,2.91851,3.29155,2.10802
one-side,2.625,lqi-literal,0,14,13.4116,4,4,186,0.219683,0.212559,5.03682,0.215862,3.16743,2.71323,1.846
one-side,2.625,lqi-literal,0,15,13.9013,7,11,179,0.196119,0.189543,5.09581,0.225451,2.63956,3.3912,2.16361
one-side,2.625,lqi-literal,0,16,12.2265,8,32,158,0.214751,0.213107,5.70403,0.237526,2.16741,2.00145,1.68821
one-side,2.625,lqi-literal,0,17,13.9042,11,18,172,0.207079,0.210915,6.30499,0.230593,2.40288,2.71532,1.83245
one-side,2.625,lqi-literal,0,18,13.4374,4,11,179,0.228999,0.219683,5.1382,0.205833,2.96935,2.65133,2.02402
one-side,2.625,lqi-literal,0,19,13.677,8,15,175,0.215847,0.218039,5.84267,0.221541,2.56539,2.68969,1.92384
one-side,3,hopcount,0,0,15.003,21,57,133,0.145155,0.144059,5.85827,0.566937,2.7508,3.27687,2.26093
one-side,3,hopcount,0,1,15.4904,22,31,159,0.156115,0.145703,6.31089,0.543008,3.07872,2.7974,2.45858
one-side,3,hopcount,0,2,15.5238,21,34,156,0.134195,0.129263,6.02589,0.702346,3.26673,2.83861,2.42681
one-side,3,hopcount,0,3,15.6137,23,49,141,0.144059,0.139127,6.24195,0.576022,3.3317,2.92869,2.25214
one-side,3,hopcount,0,4,14.5356,25,60,130,0.150087,0.151731,6.66433,0.657438,2.85701,2.21698,1.83807
one-side,3,hopcount,0,5,12.7488,16,39,151,0.146799,0.146799,5.34769,0.363884,2.54854,2.4471,1.74798
one-side,3,hopcount,0,6,16.4944,23,51,139,0.164335,0.162143,6.4853,0.521227,3.06901,3.76504,2.32738
one-side,3,hopcount,0,7,13.5163,16,45,145,0.140771,0.144607,5.10695,0.529836,2.87614,2.67903,2.03892
one-side,3,hopcount,0,8,17.3491,24,23,167,0.166527,0.163239,6.82584,0.561124,3.596,3.3631,2.67322
one-side,3,hopcount,0,9,12.9451,16,20,170,0.133647,0.129811,4.99718,0.40276,2.68226,2.57851,2.02097
one-side,3,hopcount,0,10,15.8546,18,33,157,0.130359,0.132551,5.44508,0.613035,3.68777,3.2589,2.58685
one-side,3,hopcount,0,11,12.9702,19,62,128,0.154471,0.158855,5.78261,0.465771,2.52058,2.31588,1.572
one-side,3,hopcount,0,12,15.0705,22,37,153,0.169815,0.185707,6.72976,0.446169,2.57154,3.01898,1.94851
one-side,3,hopcount,0,13,13.7664,22,66,124,0.143511,0.148991,6.13478,0.613908,2.66067,2.15613,1.90843
one-side,3,hopcount,0,14,16.0185,19,31,159,0.157759,0.159403,6.14631,0.470345,3.27746,3.37651,2.43071
one-side,3,hopcount,0,15,14.632,20,42,148,0.136387,0.134743,5.6229,0.515562,2.9474,3.04481,2.23018
one-side,3,hopcount,0,16,15.296,26,50,140,0.156663,0.153923,6.8314,0.58799,2.77329,2.77879,2.01389
one-side,3,hopcount,0,17,13.8953,17,48,142,0.151183,0.151183,5.50911,0.408478,2.85068,2.78249,2.04222
one-side,3,hopcount,0,18,15.1562,22,45,145,0.175295,0.174199,6.59461,0.578085,3.4962,1.99161,2.14625
one-side,3,hopcount,0,19,16.0713,23,36,154,0.163239,0.167623,6.54702,0.523905,3.46371,2.96631,2.23955
one-side,3,lqi,0,0,15.382,19,53,137,0.145703,0.141319,5.55628,0.483353,3.40689,3.11606,2.53235
one-side,3,lqi,0,1,15.8651,23,36,154,0.156115,0.145703,6.42426,0.609728,3.1564,2.81968,2.5532
one-side,3,lqi,0,2,15.3511,17,26,164,0.134195,0.129263,5.42192,0.623318,3.31581,2.79186,2.93471
one-side,3,lqi,0,3,14.9479,22,50,140,0.145703,0.139675,6.13111,0.527363,3.22957,2.34841,2.42608
one-side,3,lqi,0,4,14.557,27,64,126,0.148991,0.151183,6.95738,0.625563,2.71089,2.03996,1.92302
one-side,3,lqi,0,5,14.5905,18,26,164,0.145703,0.146251,5.67543,0.320319,3.07291,2.9765,2.25338
one-side,3,lqi,0,6,16.328,21,49,141,0.164883,0.161047,6.20321,0.345743,3.51381,3.6201,2.31919
one-side,3,lqi,0,7,13.7615,20,34,156,0.140771,0.144607,5.65072,0.403301,3.00427,2.24344,2.17443
one-side,3,lqi,0,8,15.8164,18,17,173,0.166527,0.164883,5.94341,0.4532,3.32935,2.84536,2.91365
one-side,3,lqi,0,9,13.276,16,24,166,0.132003,0.132003,5.04448,0.286255,2.71999,2.70773,2.25351
one-side,3,lqi,0,10,14.6256,18,42,148,0.130359,0.132551,5.48453,0.526116,3.41701,2.44087,2.49415
one-side,3,lqi,0,11,14.3054,19,35,155,0.154471,0.158855,5.75538,0.393941,2.7665,3.00363,2.07268
one-side,3,lqi,0,12,13.8224,17,41,149,0.169815,0.185707,6.06567,0.337651,2.97064,2.06324,2.02967
one-side,3,lqi,0,13,14.6565,24,67,123,0.141867,0.148443,6.48592,0.536683,2.87809,2.31643,2.14905
one-side,3,lqi,0,14,15.1144,20,32,158,0.157759,0.159403,6.29808,0.423083,3.11978,2.49481,2.46145
one-side,3,lqi,0,15,15.6715,22,26,164,0.138031,0.134195,5.93256,0.518387,3.51633,2.59337,2.83862
one-side,3,lqi,0,16,15.4858,21,39,151,0.156115,0.155567,6.04248,0.528302,3.0488,2.99812,2.55639
one-side,3,lqi,0,17,13.0449,19,58,132,0.151183,0.151183,5.78589,0.379802,2.59534,2.08701,1.89448
one-side,3,lqi,0,18,16.3487,21,38,152,0.175843,0.173651,6.56232,0.499654,3.66156,2.4883,2.78738
one-side,3,lqi,0,19,14.9139,18,34,156,0.163239,0.167623,5.79911,0.342997,2.97617,2.87545,2.58931
one-side,3,leo,0,0,18.565,24,42,148,0.145155,0.144059,8.76688,0.621781,3.04329,3.3069,2.53697
one-side,3,leo,0,1,16.4553,21,49,141,0.156115,0.145703,7.54553,0.491821,3.07773,2.71422,2.32423
one-side,3,leo,0,2,15.9318,20,48,142,0.134195,0.129263,7.0972,0.669948,3.10575,2.50759,2.28789
one-side,3,leo,0,3,14.55,18,72,118,0.144059,0.139127,7.33375,0.460633,2.86136,1.85864,1.75244
one-side,3,leo,0,4,14.0272,23,81,109,0.150087,0.151731,8.19294,0.640816,1.99134,1.38517,1.51513
one-side,3,leo,0,5,15.9565,23,49,141,0.146799,0.146799,8.08239,0.424404,2.75197,2.62099,1.7832
one-side,3,leo,0,6,16.8658,24,63,127,0.164335,0.162143,8.01628,0.58597,2.69312,3.22818,2.01579
one-side,3,leo,0,7,17.6702,20,34,156,0.140771,0.144607,7.39632,0.508263,3.63607,3.31816,2.52604
one-side,3,leo,0,8,18.9804,21,18,172,0.166527,0.163239,8.08951,0.572553,3.81528,3.24442,2.9289
one-side,3,leo,0,9,11.9704,15,53,137,0.133647,0.129811,5.59677,0.317867,2.19836,2.05331,1.54061
one-side,3,leo,0,10,14.7411,18,54,136,0.130359,0.132551,6.57364,0.587992,2.89575,2.37237,2.04843
one-side,3,leo,0,11,15.3555,20,57,133,0.154471,0.158855,7.56706,0.533119,2.7744,2.41167,1.75589
one-side,3,leo,0,12,15.8111,22,60,130,0.169815,0.185707,8.64997,0.403401,2.34595,2.457,1.59921
one-side,3,leo,0,13,18.9956,25,41,149,0.143511,0.148991,8.23105,0.589514,3.74376,3.57926,2.55953
one-side,3,leo,0,14,17.7687,22,25,165,0.157759,0.159403,7.8551,0.542293,3.44986,3.06114,2.54313
one-side,3,leo,0,15,17.9959,24,45,145,0.136387,0.134743,7.9278,0.477683,3.33067,3.38199,2.60659
one-side,3,leo,0,16,19.0962,29,54,136,0.156663,0.153923,9.1898,0.781293,3.33555,3.01292,2.466
one-side,3,leo,0,17,17.0264,22,38,152,0.151183,0.151183,8.02493,0.499883,3.26996,2.74536,2.1839
one-side,3,leo,0,18,15.2857,17,54,136,0.175295,0.174199,7.11717,0.458294,3.09912,2.27772,1.98386
one-side,3,leo,0,19,15.5429,20,42,148,0.163239,0.167623,7.49362,0.407537,2.818,2.36441,2.12845
one-side,3,lqi-literal,0,0,15.003,21,57,133,0.145155,0.144059,5.85827,0.566937,2.7508,3.27687,2.26093
one-side,3,lqi-literal,0,1,15.4904,22,31,159,0.156115,0.145703,6.31089,0.543008,3.07872,2.7974,2.45858
one-side,3,lqi-literal,0,2,15.5238,21,34,156,0.134195,0.129263,6.02589,0.702346,3.26673,2.83861,2.42681
one-side,3,lqi-literal,0,3,15.6137,23,49,141,0.144059,0.139127,6.24195,0.576022,3.3317,2.92869,2.25214
