layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
around,2.25,lqi-literal,0,14,8.21026,0,0,190,0.254207,0.255851,4.83158,0.0847867,0.940884,0.98023,0.862716
around,2.25,lqi-literal,0,15,8.34503,0,0,190,0.254207,0.254755,4.83158,0.0818771,0.922691,1.08955,0.910365
around,2.25,lqi-literal,0,16,8.18624,0,0,190,0.253659,0.254755,4.81295,0.0864802,0.899122,1.03708,0.842199
around,2.25,lqi-literal,0,17,8.13311,0,0,190,0.254755,0.252563,4.84254,0.0875762,0.904809,0.960826,0.830036
around,2.25,lqi-literal,0,18,8.39901,0,0,190,0.252563,0.250919,4.83103,0.0778714,0.946509,1.10839,0.93173
around,2.25,lqi-literal,0,19,8.63012,0,0,190,0.252015,0.259687,4.81185,0.0911045,0.954592,1.24924,1.01162
around,2.5,hopcount,0,0,9.78525,0,0,190,0.247631,0.250919,4.72801,0.08199,1.51386,1.58017,1.38267
around,2.5,hopcount,0,1,9.58423,0,0,190,0.249823,0.249823,4.74883,0.0761073,1.46523,1.52494,1.26946
around,2.5,hopcount,0,2,9.44926,0,0,190,0.250919,0.250371,4.73239,0.0761073,1.42774,1.47691,1.23481
around,2.5,hopcount,0,3,9.55651,0,0,190,0.249275,0.247083,4.71924,0.0761073,1.45865,1.54122,1.26493
around,2.5,hopcount,0,4,9.52571,0,0,190,0.245439,0.252015,4.74774,0.0830543,1.43835,1.47923,1.27987
around,2.5,hopcount,0,5,9.49344,0,0,190,0.254207,0.249275,4.72527,0.0761073,1.44553,1.49011,1.25294
around,2.5,hopcount,0,6,9.60805,0,0,190,0.248179,0.252563,4.73459,0.0795649,1.46977,1.555,1.26839
around,2.5,hopcount,0,7,9.90973,0,0,190,0.252015,0.248727,4.73842,0.0859957,1.54992,1.61981,1.41484
around,2.5,hopcount,0,8,9.43596,0,0,190,0.249823,0.243795,4.7176,0.0761073,1.42128,1.48161,1.24575
around,2.5,hopcount,0,9,9.46582,0,0,190,0.250919,0.247631,4.74445,0.0801129,1.40419,1.5037,1.23481
around,2.5,hopcount,0,10,9.5096,0,0,190,0.249275,0.249823,4.74226,0.0761073,1.4147,1.53064,1.2468
around,2.5,hopcount,0,11,9.73902,0,0,190,0.248727,0.248727,4.72691,0.0865119,1.48236,1.59489,1.35089
around,2.5,hopcount,0,12,9.76749,0,0,190,0.247631,0.247631,4.73349,0.0859639,1.51057,1.5905,1.35171
around,2.5,hopcount,0,13,9.43071,0,0,190,0.249275,0.248179,4.71869,0.0761073,1.40292,1.49273,1.2428
around,2.5,hopcount,0,14,9.52778,0,0,190,0.248727,0.253659,4.72472,0.0830226,1.45203,1.51109,1.25452
around,2.5,hopcount,0,15,9.47415,0,0,190,0.248179,0.251467,4.7302,0.0761073,1.4232,1.50378,1.24121
around,2.5,hopcount,0,16,9.48561,0,0,190,0.249275,0.252015,4.71376,0.0795649,1.4127,1.53072,1.24758
around,2.5,hopcount,0,17,9.46419,0,0,190,0.252015,0.248179,4.74226,0.0875762,1.43241,1.45601,1.24575
around,2.5,hopcount,0,18,9.80735,0,0,190,0.250919,0.248727,4.72527,0.0830543,1.48211,1.64827,1.36899
around,2.5,hopcount,0,19,9.82697,0,0,190,0.249275,0.254755,4.71705,0.088389,1.50941,1.6375,1.37059
around,2.5,lqi,0,0,9.78525,0,0,190,0.247631,0.250919,4.72801,0.08199,1.51386,1.58017,1.38267
around,2.5,lqi,0,1,9.58423,0,0,190,0.249823,0.249823,4.74883,0.0761073,1.46523,1.52494,1.26946
around,2.5,lqi,0,2,9.44926,0,0,190,0.250919,0.250371,4.73239,0.0761073,1.42774,1.47691,1.23481
around,2.5,lqi,0,3,9.55651,0,0,190,0.249275,0.247083,4.71924,0.0761073,1.45865,1.54122,1.26493
around,2.5,lqi,0,4,9.52571,0,0,190,0.245439,0.252015,4.74774,0.0830543,1.43835,1.47923,1.27987
around,2.5,lqi,0,5,9.49344,0,0,190,0.254207,0.249275,4.72527,0.0761073,1.44553,1.49011,1.25294
around,2.5,lqi,0,6,9.60805,0,0,190,0.248179,0.252563,4.73459,0.0795649,1.46977,1.555,1.26839
around,2.5,lqi,0,7,9.90973,0,0,190,0.252015,0.248727,4.73842,0.0859957,1.54992,1.61981,1.41484
around,2.5,lqi,0,8,9.43596,0,0,190,0.249823,0.243795,4.7176,0.0761073,1.42128,1.48161,1.24575
around,2.5,lqi,0,9,9.46582,0,0,190,0.250919,0.247631,4.74445,0.0801129,1.40419,1.5037,1.23481
around,2.5,lqi,0,10,9.5096,0,0,190,0.249275,0.249823,4.74226,0.0761073,1.4147,1.53064,1.2468
around,2.5,lqi,0,11,9.73902,0,0,190,0.248727,0.248727,4.72691,0.0865119,1.48236,1.59489,1.35089
around,2.5,lqi,0,12,9.76254,0,0,190,0.247631,0.247631,4.73349,0.0825063,1.49933,1.60213,1.34983
around,2.5,lqi,0,13,9.43071,0,0,190,0.249275,0.248179,4.71869,0.0761073,1.40292,1.49273,1.2428
around,2.5,lqi,0,14,9.52778,0,0,190,0.248727,0.253659,4.72472,0.0830226,1.45203,1.51109,1.25452
around,2.5,lqi,0,15,9.47415,0,0,190,0.248179,0.251467,4.7302,0.0761073,1.4232,1.50378,1.24121
around,2.5,lqi,0,16,9.48561,0,0,190,0.249275,0.252015,4.71376,0.0795649,1.4127,1.53072,1.24758
around,2.5,lqi,0,17,9.46419,0,0,190,0.252015,0.248179,4.74226,0.0875762,1.43241,1.45601,1.24575
around,2.5,lqi,0,18,9.80735,0,0,190,0.250919,0.248727,4.72527,0.0830543,1.48211,1.64827,1.36899
around,2.5,lqi,0,19,9.82697,0,0,190,0.249275,0.254755,4.71705,0.088389,1.50941,1.6375,1.37059
around,2.5,leo,0,0,9.78525,0,0,190,0.247631,0.250919,4.72801,0.08199,1.51386,1.58017,1.38267
around,2.5,leo,0,1,9.58423,0,0,190,0.249823,0.249823,4.74883,0.0761073,1.46523,1.52494,1.26946
around,2.5,leo,0,2,9.44926,0,0,190,0.250919,0.250371,4.73239,0.0761073,1.42774,1.47691,1.23481
around,2.5,leo,0,3,9.55651,0,0,190,0.249275,0.247083,4.71924,0.0761073,1.45865,1.54122,1.26493
around,2.5,leo,0,4,9.52571,0,0,190,0.245439,0.252015,4.74774,0.0830543,1.43835,1.47923,1.27987
around,2.5,leo,0,5,9.49344,0,0,190,0.254207,0.249275,4.72527,0.0761073,1.44553,1.49011,1.25294
around,2.5,leo,0,6,9.60805,0,0,190,0.248179,0.252563,4.73459,0.0795649,1.46977,1.555,1.26839
around,2.5,leo,0,7,9.90973,0,0,190,0.252015,0.248727,4.73842,0.0859957,1.54992,1.61981,1.41484
around,2.5,leo,0,8,9.43596,0,0,190,0.249823,0.243795,4.7176,0.0761073,1.42128,1.48161,1.24575
around,2.5,leo,0,9,9.46582,0,0,190,0.250919,0.247631,4.74445,0.0801129,1.40419,1.5037,1.23481
around,2.5,leo,0,10,9.5096,0,0,190,0.249275,0.249823,4.74226,0.0761073,1.4147,1.53064,1.2468
around,2.5,leo,0,11,9.73902,0,0,190,0.248727,0.248727,4.72691,0.0865119,1.48236,1.59489,1.35089
around,2.5,leo,0,12,9.76749,0,0,190,0.247631,0.247631,4.73349,0.0859639,1.51057,1.5905,1.35171
around,2.5,leo,0,13,9.43071,0,0,190,0.249275,0.248179,4.71869,0.0761073,1.40292,1.49273,1.2428
around,2.5,leo,0,14,9.52778,0,0,190,0.248727,0.253659,4.72472,0.0830226,1.45203,1.51109,1.25452
around,2.5,leo,0,15,9.47415,0,0,190,0.248179,0.251467,4.7302,0.0761073,1.4232,1.50378,1.24121
around,2.5,leo,0,16,9.48561,0,0,190,0.249275,0.252015,4.71376,0.0795649,1.4127,1.53072,1.24758
