layout,envFactor,metric,interference,run,totalEnergyMWs,pingTimeouts,pingNoRoute,pingSent,energy_netScan,energy_connect,energy_pathDiscovery,energy_pathDiscoveryReply,energy_ping,energy_pingReply,energy_ack
around,2.5,hopcount,0,1,9.88141,0,0,190,0.246535,0.249823,4.73897,0.0790486,1.54003,1.64997,1.37702
around,2.5,hopcount,0,2,9.51334,0,0,190,0.248179,0.248727,4.73842,0.0795649,1.45203,1.49535,1.25107
around,2.5,hopcount,0,3,9.45532,0,0,190,0.247631,0.241055,4.72746,0.0795649,1.40419,1.51236,1.24306
around,2.5,hopcount,0,4,9.48467,0,0,190,0.248727,0.248727,4.73075,0.0830226,1.44353,1.48549,1.24442
around,2.5,hopcount,0,5,9.58325,0,0,190,0.247083,0.247631,4.73239,0.0801129,1.47778,1.51517,1.28308
around,2.5,hopcount,0,6,9.58941,0,0,190,0.246535,0.248727,4.72965,0.0795649,1.44949,1.55774,1.2777
around,2.5,hopcount,0,7,9.53615,0,0,190,0.244891,0.249275,4.73623,0.0870282,1.43368,1.53134,1.25371
around,2.5,hopcount,0,8,9.4786,0,0,190,0.247083,0.249275,4.72856,0.0795649,1.40554,1.51513,1.25344
around,2.5,hopcount,0,9,9.51776,0,0,190,0.249275,0.249275,4.73842,0.0841186,1.44934,1.49789,1.24944
around,2.5,hopcount,0,10,9.4865,0,0,190,0.243247,0.250371,4.73733,0.0761073,1.44815,1.48288,1.24842
around,2.5,hopcount,0,11,9.68334,0,0,190,0.249823,0.247083,4.73733,0.0790486,1.45756,1.57654,1.33597
around,2.5,hopcount,0,12,9.74353,0,0,190,0.241603,0.254207,4.71705,0.0830543,1.51118,1.57726,1.35917
around,2.5,hopcount,0,13,9.67097,0,0,190,0.252563,0.250371,4.7302,0.0801129,1.49868,1.56108,1.29796
around,2.5,hopcount,0,14,9.43557,0,0,190,0.249275,0.252015,4.71869,0.0761073,1.40881,1.49265,1.23802
around,2.5,hopcount,0,15,9.50801,0,0,190,0.252563,0.246535,4.74116,0.0801129,1.4154,1.51505,1.25718
around,2.5,hopcount,0,16,9.58674,0,0,190,0.248179,0.251467,4.72417,0.0761073,1.46396,1.54592,1.27693
around,2.5,hopcount,0,17,9.50065,0,0,190,0.239411,0.245987,4.73239,0.0870282,1.44083,1.50901,1.24598
around,2.5,hopcount,0,18,9.42216,0,0,190,0.243795,0.247631,4.72637,0.0790486,1.40989,1.45244,1.26299
around,2.5,hopcount,0,19,9.76683,0,0,190,0.248727,0.247631,4.71047,0.0865119,1.49324,1.62376,1.35649
around,2.5,lqi,0,0,9.45477,0,0,190,0.250919,0.250371,4.72143,0.0761073,1.44021,1.47691,1.23882
around,2.5,lqi,0,1,9.88141,0,0,190,0.246535,0.249823,4.73897,0.0790486,1.54003,1.64997,1.37702
around,2.5,lqi,0,2,9.51334,0,0,190,0.248179,0.248727,4.73842,0.0795649,1.45203,1.49535,1.25107
around,2.5,lqi,0,3,9.45532,0,0,190,0.247631,0.241055,4.72746,0.0795649,1.40419,1.51236,1.24306
around,2.5,lqi,0,4,9.48467,0,0,190,0.248727,0.248727,4.73075,0.0830226,1.44353,1.48549,1.24442
around,2.5,lqi,0,5,9.58325,0,0,190,0.247083,0.247631,4.73239,0.0801129,1.47778,1.51517,1.28308
around,2.5,lqi,0,6,9.58941,0,0,190,0.246535,0.248727,4.72965,0.0795649,1.44949,1.55774,1.2777
around,2.5,lqi,0,7,9.53615,0,0,190,0.244891,0.249275,4.73623,0.0870282,1.43368,1.53134,1.25371
around,2.5,lqi,0,8,9.4786,0,0,190,0.247083,0.249275,4.72856,0.0795649,1.40554,1.51513,1.25344
around,2.5,lqi,0,9,9.51776,0,0,190,0.249275,0.249275,4.73842,0.0841186,1.44934,1.49789,1.24944
around,2.5,lqi,0,10,9.4865,0,0,190,0.243247,0.250371,4.73733,0.0761073,1.44815,1.48288,1.24842
around,2.5,lqi,0,11,9.662,0,0,190,0.249823,0.247083,4.73733,0.0790486,1.44509,1.57646,1.32717
around,2.5,lqi,0,12,9.74353,0,0,190,0.241603,0.254207,4.71705,0.0830543,1.51118,1.57726,1.35917
around,2.5,lqi,0,13,9.67097,0,0,190,0.252563,0.250371,4.7302,0.0801129,1.49868,1.56108,1.29796
around,2.5,lqi,0,14,9.43557,0,0,190,0.249275,0.252015,4.71869,0.0761073,1.40881,1.49265,1.23802
around,2.5,lqi,0,15,9.50801,0,0,190,0.252563,0.246535,4.74116,0.0801129,1.4154,1.51505,1.25718
around,2.5,lqi,0,16,9.58674,0,0,190,0.248179,0.251467,4.72417,0.0761073,1.46396,1.54592,1.27693
around,2.5,lqi,0,17,9.50065,0,0,190,0.239411,0.245987,4.73239,0.0870282,1.44083,1.50901,1.24598
around,2.5,lqi,0,18,9.42216,0,0,190,0.243795,0.247631,4.72637,0.0790486,1.40989,1.45244,1.26299
around,2.5,lqi,0,19,9.77895,0,0,190,0.248727,0.247631,4.71047,0.0865119,1.49433,1.61879,1.37248
around,2.5,leo,0,0,9.45477,0,0,190,0.250919,0.250371,4.72143,0.0761073,1.44021,1.47691,1.23882
around,2.5,leo,0,1,9.88141,0,0,190,0.246535,0.249823,4.73897,0.0790486,1.54003,1.64997,1.37702
around,2.5,leo,0,2,9.51334,0,0,190,0.248179,0.248727,4.73842,0.0795649,1.45203,1.49535,1.25107
around,2.5,leo,0,3,9.45532,0,0,190,0.247631,0.241055,4.72746,0.0795649,1.40419,1.51236,1.24306
around,2.5,leo,0,4,9.48467,0,0,190,0.248727,0.248727,4.73075,0.0830226,1.44353,1.48549,1.24442
around,2.5,leo,0,5,9.58325,0,0,190,0.247083,0.247631,4.73239,0.0801129,1.47778,1.51517,1.28308
around,2.5,leo,0,6,9.58941,0,0,190,0.246535,0.248727,4.72965,0.0795649,1.44949,1.55774,1.2777
around,2.5,leo,0,7,9.53615,0,0,190,0.244891,0.249275,4.73623,0.0870282,1.43368,1.53134,1.25371
around,2.5,leo,0,8,9.4786,0,0,190,0.247083,0.249275,4.72856,0.0795649,1.40554,1.51513,1.25344
around,2.5,leo,0,9,9.51776,0,0,190,0.249275,0.249275,4.73842,0.0841186,1.44934,1.49789,1.24944
around,2.5,leo,0,10,9.4865,0,0,190,0.243247,0.250371,4.73733,0.0761073,1.44815,1.48288,1.24842
around,2.5,leo,0,11,9.68334,0,0,190,0.249823,0.247083,4.73733,0.0790486,1.45756,1.57654,1.33597
around,2.5,leo,0,12,9.74353,0,0,190,0.241603,0.254207,4.71705,0.0830543,1.51118,1.57726,1.35917
around,2.5,leo,0,13,9.67097,0,0,190,0.252563,0.250371,4.7302,0.0801129,1.49868,1.56108,1.29796
around,2.5,leo,0,14,9.43557,0,0,190,0.249275,0.252015,4.71869,0.0761073,1.40881,1.49265,1.23802
around,2.5,leo,0,15,9.50801,0,0,190,0.252563,0.246535,4.74116,0.0801129,1.4154,1.51505,1.25718
around,2.5,leo,0,16,9.58674,0,0,190,0.248179,0.251467,4.72417,0.0761073,1.46396,1.54592,1.27693
around,2.5,leo,0,17,9.50065,0,0,190,0.239411,0.245987,4.73239,0.0870282,1.44083,1.50901,1.24598
around,2.5,leo,0,18,9.42216,0,0,190,0.243795,0.247631,4.72637,0.0790486,1.40989,1.45244,1.26299
around,2.5,leo,0,19,9.76683,0,0,190,0.248727,0.247631,4.71047,0.0865119,1.49324,1.62376,1.35649
around,2.625,hopcount,0,0,10.4647,0,0,190,0.236671,0.237219,4.5532,0.0761073,1.89558,1.88485,1.5811
around,2.625,hopcount,0,1,10.925,0,0,190,0.237767,0.241603,4.55101,0.0800128,2.00904,2.07923,1.72629
around,2.625,hopcount,0,2,10.4907,0,0,190,0.233383,0.238863,4.54005,0.0795649,1.89792,1.90565,1.59527
around,2.625,hopcount,0,3,10.4722,0,0,190,0.238863,0.231739,4.55484,0.0761073,1.88732,1.89555,1.58781
around,2.625,hopcount,0,4,10.4655,0,0,190,0.239959,0.236123,4.52963,0.0830226,1.88941,1.8958,1.59152
around,2.625,hopcount,0,5,10.6122,0,0,190,0.235027,0.238315,4.55046,0.0841186,1.92117,1.94469,1.63841
around,2.625,hopcount,0,6,10.5885,0,0,190,0.243247,0.242699,4.54827,0.0761073,1.90728,1.95443,1.61647
around,2.625,hopcount,0,7,10.5189,0,0,190,0.235575,0.239959,4.57073,0.0795649,1.87906,1.92266,1.59137
around,2.625,hopcount,0,8,10.4769,0,0,190,0.236671,0.242699,4.55375,0.0761073,1.85195,1.91845,1.59724
around,2.625,hopcount,0,9,10.5295,0,0,190,0.238315,0.241055,4.5795,0.0841186,1.89522,1.90345,1.58786
around,2.625,hopcount,0,10,10.4932,0,0,190,0.234479,0.241055,4.55539,0.0761073,1.88176,1.90541,1.59898
around,2.625,hopcount,0,11,10.7523,0,0,190,0.239411,0.235027,4.54662,0.0800128,1.91619,2.04588,1.68912
around,2.625,hopcount,0,12,10.7624,0,0,190,0.229547,0.243795,4.52909,0.0800128,1.95725,2.00737,1.71536
